"journeyID","purchase_any_journey","nr_touchpoints"
24570,0,42
24571,0,13
24572,0,12
24573,1,18
24574,1,250
24575,1,493
24576,0,7
24577,1,207
24578,0,307
24579,1,298
24580,1,21
24581,1,172
24582,1,198
24583,0,272
24584,1,296
24585,0,106
24586,0,231
24587,0,137
24588,0,40
24589,0,37
24590,0,4
24591,0,97
24592,0,1
24593,0,1
24594,0,5
24595,0,27
24596,0,1
24597,0,17
24598,0,307
24599,0,119
24600,1,2
24601,0,13
24602,0,6
24603,0,16
24604,0,11
24605,0,11
24606,0,2
24607,0,2
24608,0,4
24609,0,1
24610,1,480
24611,0,2
24612,0,142
24613,0,2
24614,1,31
24615,0,24
24616,0,6
24617,0,12
24618,0,3
24619,0,30
24620,0,52
24621,0,2025
24622,0,1
24623,0,1
24624,0,8
24625,0,4
24626,0,35
24627,0,3
24628,0,463
24629,0,3
24630,0,1
24631,0,6
24632,0,3
24633,0,60
24634,0,6
24635,0,1
24636,0,1
24637,0,1
24638,0,11
24639,0,1
24640,0,23
24641,0,6
24642,0,1
24643,0,21
24644,0,8
24645,0,13
24646,1,336
24647,0,98
24648,0,150
24649,0,25
24650,0,116
24651,0,127
24652,0,14
24653,0,82
24654,1,248
24655,0,35
24656,0,4
24657,0,1
24658,0,42
24659,0,625
24660,0,24
24661,0,150
24662,0,27
24663,0,1
24664,0,1
24665,0,53
24666,0,1
24667,0,1
24668,0,1
24669,0,3
24670,0,3
24671,0,57
24672,0,1
24673,0,71
24674,0,3
24675,0,41
24676,0,1
24677,0,3
24678,0,4
24679,0,6
24680,0,3
24681,0,2
24682,0,10
24683,0,1
24684,0,440
24685,0,114
24686,0,558
24687,0,2
24688,0,1
24689,0,11
24690,1,152
24691,1,921
24692,1,374
24693,0,55
24694,0,454
24695,0,10
24696,0,4
24697,0,1
24698,0,3
24699,1,84
24700,1,43
24701,0,6
24702,1,132
24703,0,56
24704,0,39
24705,0,143
24706,0,88
24707,1,48
24708,0,17
24709,0,27
24710,0,61
24711,0,4
24712,0,4
24713,0,346
24714,0,12
24715,0,7
24716,0,1
24717,1,21
24718,0,42
24719,1,251
24720,0,21
24721,0,2
24722,0,112
24723,0,162
24724,0,34
24725,0,54
24726,1,15
24727,0,1
24728,0,49
24729,0,19
24730,0,28
24731,0,24
24732,0,227
24733,0,87
24734,0,95
24735,0,176
24736,1,303
24737,1,1237
24738,0,135
24739,0,142
24740,1,103
24741,0,36
24742,0,10
24743,0,53
24744,0,8
24745,0,4
24746,0,63
24747,0,105
24748,0,5
24749,0,7
24750,0,1
24751,0,391
24752,0,4
24753,0,7
24754,0,76
24755,0,6
24756,1,477
24757,0,418
24758,0,5
24759,0,4
24760,0,11
24761,0,52
24762,1,132
24763,1,71
24764,1,467
24765,0,218
24766,0,3
24767,0,8
24768,0,17
24769,0,81
24770,1,1398
24771,1,1304
24772,0,933
24773,1,441
24774,0,33
24775,0,145
24776,0,10
24777,1,42
24778,0,3
24779,1,105
24780,0,3
24781,1,146
24782,0,16
24783,1,99
24784,0,22
24785,0,124
24786,1,1
24787,0,11
24788,0,1
24789,0,1
24790,0,58
24791,0,31
24792,0,25
24793,1,20
24794,0,43
24795,0,6
24796,0,4
24797,0,42
24798,0,52
24799,0,1
24800,0,33
24801,0,273
24802,1,145
24803,0,20
24804,0,106
24805,0,5
24806,0,150
24807,0,14
24808,0,1
24809,0,34
24810,0,69
24811,0,115
24812,0,21
24813,1,105
24814,0,20
24815,0,115
24816,0,2
24817,0,71
24818,0,210
24819,0,55
24820,0,51
24821,0,123
24822,0,15
24823,0,4
24824,0,5
24825,0,116
24826,0,10
24827,0,7
24828,0,14
24829,1,80
24830,0,155
24831,1,46
24832,0,86
24833,1,96
24834,0,3
24835,0,6
24836,0,16
24837,0,8
24838,0,7
24839,0,3
24840,0,4
24841,0,6
24842,0,144
24843,0,36
24844,1,120
24845,1,50
24846,0,35
24847,0,16
24848,0,4
24849,0,1
24850,0,1
24851,0,10
24852,0,2
24853,0,7
24854,0,81
24855,0,23
24856,0,14
24857,0,13
24858,0,11
24859,0,24
24860,0,33
24861,1,1049
24862,0,5
24863,0,126
24864,0,322
24865,0,386
24866,0,1
24867,0,3
24868,0,38
24869,0,1
24870,0,6
24871,0,3
24872,0,1
24873,0,3
24874,0,10
24875,0,26
24876,0,1
24877,0,31
24878,0,1
24879,0,8
24880,0,202
24881,0,7
24882,0,59
24883,0,130
24884,0,94
24885,0,1
24886,0,9
24887,0,4
24888,0,1
24889,0,3
24890,0,3
24891,1,104
24892,1,466
24893,0,993
24894,1,1012
24895,0,2
24896,0,7
24897,0,34
24898,0,37
24899,0,7
24900,0,371
24901,1,76
24902,0,108
24903,0,2
24904,0,3
24905,0,25
24906,0,2
24907,0,2
24908,0,1
24909,0,16
24910,0,23
24911,1,62
24912,0,131
24913,0,103
24914,0,150
24915,1,21
24916,0,11
24917,0,2
24918,0,7
24919,0,1
24920,0,2
24921,1,96
24922,1,70
24923,1,66
24924,0,3
24925,1,68
24926,0,13
24927,0,33
24928,0,72
24929,0,12
24930,0,105
24931,1,130
24932,0,494
24933,0,88
24934,0,10
24935,0,29
24936,1,197
24937,1,426
24938,0,76
24939,1,395
24940,1,1314
24941,1,404
24942,1,392
24943,0,226
24944,0,5
24945,0,1
24946,0,283
24947,0,27
24948,0,1
24949,0,2
24950,0,2
24951,1,55
24952,0,11
24953,0,163
24954,0,29
24955,0,7
24956,0,106
24957,0,166
24958,1,199
24959,0,51
24960,0,2
24961,1,30
24962,0,3
24963,0,1
24964,1,2
24965,0,4
24966,0,39
24967,0,9
24968,0,67
24969,0,31
24970,0,79
24971,0,8
24972,0,20
24973,0,4
24974,1,89
24975,1,721
24976,1,170
24977,0,156
24978,0,85
24979,0,5
24980,0,581
24981,0,10
24982,0,3
24983,0,23
24984,0,23
24985,1,52
24986,0,1
24987,0,15
24988,0,23
24989,0,4
24990,0,1
24991,0,20
24992,0,6
24993,1,59
24994,1,137
24995,1,37
24996,0,14
24997,0,2
24998,0,15
24999,0,207
25000,0,16
25001,0,49
25002,1,4
25003,0,302
25004,0,13
25005,0,2
25006,0,1367
25007,0,2
25008,0,6
25009,0,3
25010,0,1
25011,0,23
25012,1,796
25013,0,11
25014,1,1112
25015,0,63
25016,1,1636
25017,1,638
25018,0,1
25019,0,59
25020,0,1
25021,0,3
25022,0,240
25023,0,3
25024,0,10
25025,0,3
25026,0,5
25027,0,99
25028,0,4
25029,0,56
25030,0,15
25031,0,23
25032,0,8
25033,0,11
25034,0,15
25035,0,146
25036,0,1
25037,0,80
25038,0,2
25039,0,5
25040,0,25
25041,0,158
25042,0,14
25043,0,288
25044,0,192
25045,0,1
25046,0,7
25047,0,157
25048,0,1
25049,0,3
25050,0,38
25051,1,74
25052,0,201
25053,0,89
25054,0,7
25055,0,1
25056,0,10
25057,0,182
25058,0,5
25059,0,34
25060,0,19
25061,0,60
25062,0,3
25063,0,54
25064,0,38
25065,0,25
25066,0,5
25067,0,5
25068,0,56
25069,0,5
25070,0,391
25071,0,1279
25072,0,49
25073,0,1
25074,0,96
25075,0,2
25076,0,6
25077,0,26
25078,0,1
25079,0,26
25080,0,6
25081,0,49
25082,1,401
25083,0,40
25084,0,7
25085,0,1
25086,0,1
25087,0,24
25088,0,7
25089,0,33
25090,1,332
25091,1,375
25092,0,36
25093,0,256
25094,0,6
25095,0,3
25096,1,4
25097,1,32
25098,0,1
25099,0,7
25100,0,1
25101,0,9
25102,1,67
25103,0,51
25104,0,108
25105,0,126
25106,0,236
25107,0,2
25108,0,719
25109,1,87
25110,0,32
25111,0,2
25112,0,2
25113,0,41
25114,0,124
25115,1,104
25116,0,277
25117,0,2651
25118,0,34
25119,0,28
25120,0,147
25121,0,1
25122,0,29
25123,0,31
25124,0,53
25125,0,1
25126,0,5
25127,1,121
25128,0,21
25129,0,2
25130,0,3
25131,0,154
25132,0,2
25133,0,132
25134,0,8
25135,0,16
25136,0,5
25137,0,8
25138,0,21
25139,0,32
25140,0,20
25141,0,44
25142,0,1217
25143,0,46
25144,0,1
25145,0,39
25146,0,6
25147,0,16
25148,0,6
25149,0,2
25150,0,3
25151,0,1
25152,0,148
25153,0,10
25154,0,34
25155,0,350
25156,0,3
25157,0,14
25158,0,47
25159,0,107
25160,0,1
25161,0,90
25162,0,176
25163,0,2
25164,0,7
25165,0,1
25166,0,3
25167,0,27
25168,1,22
25169,1,28
25170,0,11
25171,0,69
25172,0,5
25173,0,1
25174,1,32
25175,0,53
25176,0,13
25177,0,5
25178,0,15
25179,0,25
25180,0,5
25181,0,2
25182,0,15
25183,0,17
25184,0,9
25185,0,2
25186,0,1
25187,0,3
25188,0,3
25189,0,18
25190,0,7
25191,0,2
25192,1,214
25193,1,481
25194,0,93
25195,0,1185
25196,0,156
25197,0,126
25198,0,1
25199,1,172
25200,0,68
25201,1,72
25202,0,20
25203,1,61
25204,1,1915
25205,1,335
25206,0,68
25207,1,124
25208,1,323
25209,0,1
25210,1,214
25211,1,345
25212,0,388
25213,0,30
25214,0,30
25215,0,2
25216,0,58
25217,0,23
25218,1,75
25219,0,49
25220,0,53
25221,0,11
25222,0,42
25223,0,1
25224,0,1
25225,0,1
25226,1,51
25227,0,90
25228,0,13
25229,0,35
25230,0,81
25231,0,22
25232,1,29
25233,1,15
25234,0,1
25235,0,1
25236,0,32
25237,0,56
25238,0,9
25239,0,2
25240,0,1
25241,0,67
25242,0,2
25243,1,61
25244,0,190
25245,0,50
25246,0,25
25247,0,3
25248,0,84
25249,0,44
25250,0,15
25251,0,1
25252,0,40
25253,0,2
25254,0,39
25255,0,6
25256,1,48
25257,0,264
25258,1,146
25259,0,73
25260,1,1455
25261,1,942
25262,1,193
25263,1,14
25264,0,17
25265,1,250
25266,0,121
25267,0,5
25268,0,31
25269,0,63
25270,1,195
25271,1,182
25272,0,237
25273,1,228
25274,1,71
25275,1,14
25276,0,12
25277,0,2
25278,0,10
25279,0,21
25280,0,7
25281,0,1144
25282,0,812
25283,0,41
25284,0,3
25285,0,7
25286,0,1
25287,0,44
25288,0,11
25289,0,8
25290,0,169
25291,0,5
25292,0,193
25293,0,235
25294,0,19
25295,0,87
25296,0,13
25297,0,181
25298,0,59
25299,1,63
25300,0,90
25301,0,85
25302,0,78
25303,0,1
25304,0,8
25305,0,12
25306,0,1
25307,0,2
25308,0,1
25309,0,14
25310,0,17
25311,1,236
25312,0,12
25313,0,129
25314,0,49
25315,0,7
25316,1,22
25317,0,2
25318,0,1
25319,1,203
25320,0,20
25321,0,467
25322,0,9
25323,0,284
25324,1,20
25325,1,119
25326,0,2
25327,0,2
25328,0,1
25329,0,2
25330,0,31
25331,1,27
25332,1,182
25333,0,84
25334,0,26
25335,0,33
25336,0,7
25337,0,1
25338,0,111
25339,1,23
25340,0,7
25341,0,163
25342,0,16
25343,0,18
25344,1,157
25345,0,779
25346,0,4
25347,0,11
25348,0,38
25349,0,17
25350,0,382
25351,0,86
25352,0,2
25353,0,24
25354,0,1
25355,1,263
25356,1,12
25357,0,164
25358,0,3
25359,0,5
25360,0,5
25361,0,27
25362,0,485
25363,0,3
25364,0,2
25365,0,2
25366,0,1
25367,0,8
25368,0,16
25369,0,1
25370,0,3
25371,1,202
25372,1,265
25373,0,31
25374,1,143
25375,0,39
25376,0,56
25377,0,102
25378,0,6
25379,0,72
25380,0,58
25381,0,181
25382,0,1
25383,1,258
25384,1,264
25385,0,39
25386,1,268
25387,1,234
25388,1,223
25389,0,3
25390,0,4
25391,0,3
25392,0,11
25393,0,15
25394,0,4
25395,0,1
25396,0,5
25397,0,9
25398,0,1
25399,0,6
25400,0,23
25401,0,4
25402,0,1
25403,0,6
25404,0,1
25405,1,157
25406,0,111
25407,0,3
25408,0,12
25409,0,10
25410,0,15
25411,0,5
25412,0,62
25413,1,762
25414,0,391
25415,0,1
25416,0,1
25417,0,6
25418,0,51
25419,0,76
25420,0,16
25421,0,1
25422,0,25
25423,0,11
25424,0,1
25425,0,4
25426,0,6
25427,0,18
25428,0,7
25429,0,3
25430,0,2
25431,1,571
25432,0,355
25433,0,49
25434,0,2
25435,0,3
25436,0,9
25437,1,159
25438,0,52
25439,1,194
25440,0,2
25441,0,14
25442,0,6
25443,0,46
25444,0,49
25445,0,3
25446,0,3
25447,0,87
25448,0,16
25449,0,2
25450,1,26
25451,0,4
25452,0,1
25453,0,27
25454,0,3
25455,1,2162
25456,0,365
25457,0,1002
25458,0,2
25459,1,88
25460,0,9
25461,0,1
25462,0,134
25463,0,16
25464,0,84
25465,0,75
25466,0,34
25467,0,2
25468,0,88
25469,0,9
25470,1,3
25471,0,11
25472,0,1
25473,0,148
25474,0,213
25475,0,2
25476,1,33
25477,0,10
25478,0,86
25479,0,187
25480,0,1
25481,0,13
25482,0,1375
25483,0,269
25484,1,43
25485,1,198
25486,0,29
25487,0,11
25488,0,15
25489,0,2
25490,0,17
25491,0,226
25492,1,23
25493,1,677
25494,0,59
25495,1,329
25496,0,129
25497,1,5
25498,0,23
25499,0,37
25500,0,12
25501,0,32
25502,0,18
25503,0,6
25504,0,24
25505,0,3
25506,0,3
25507,0,14
25508,0,19
25509,0,30
25510,0,8
25511,0,119
25512,0,78
25513,1,72
25514,0,13
25515,0,29
25516,0,612
25517,0,102
25518,0,102
25519,0,1
25520,0,2
25521,0,5
25522,1,1833
25523,0,389
25524,0,156
25525,0,174
25526,0,157
25527,0,5
25528,0,164
25529,0,379
25530,0,12
25531,0,28
25532,0,16
25533,0,2
25534,0,161
25535,0,310
25536,0,14
25537,0,14
25538,0,2
25539,0,5
25540,0,16
25541,0,1
25542,0,1
25543,0,4
25544,1,64
25545,0,8
25546,0,27
25547,0,1
25548,0,65
25549,0,1
25550,0,17
25551,0,10
25552,0,72
25553,0,6
25554,0,6
25555,0,1
25556,0,284
25557,0,331
25558,0,8
25559,0,965
25560,0,1
25561,0,53
25562,0,1
25563,0,25
25564,0,10
25565,0,12
25566,0,107
25567,0,26
25568,0,541
25569,0,345
25570,0,1
25571,0,85
25572,0,1
25573,0,2
25574,1,28
25575,1,65
25576,0,2
25577,0,6
25578,0,5
25579,1,287
25580,0,89
25581,0,58
25582,0,353
25583,0,5
25584,0,2
25585,0,2
25586,1,361
25587,0,429
25588,0,712
25589,0,3
25590,0,3
25591,0,2
25592,0,5
25593,0,4
25594,0,11
25595,0,1
25596,1,229
25597,1,189
25598,0,20
25599,1,81
25600,0,47
25601,0,242
25602,0,31
25603,0,1
25604,0,4
25605,0,238
25606,0,255
25607,0,4
25608,0,106
25609,0,9
25610,0,29
25611,1,250
25612,1,307
25613,0,145
25614,0,18
25615,0,4
25616,0,29
25617,0,31
25618,1,18
25619,1,244
25620,0,3
25621,1,100
25622,0,1
25623,0,2
25624,0,9
25625,0,4
25626,0,3
25627,0,1
25628,0,1
25629,0,2
25630,0,2
25631,0,55
25632,0,16
25633,0,58
25634,0,1
25635,0,8
25636,0,17
25637,0,231
25638,0,22
25639,0,6
25640,0,3
25641,0,17
25642,0,54
25643,0,5
25644,0,3
25645,0,6
25646,0,2
25647,0,9
25648,0,1
25649,0,5
25650,0,8
25651,0,1
25652,0,2
25653,0,14
25654,0,69
25655,0,24
25656,0,26
25657,0,100
25658,0,11
25659,0,10
25660,0,135
25661,0,4
25662,0,1
25663,1,528
25664,1,113
25665,0,1
25666,0,6
25667,0,1
25668,0,5
25669,0,3
25670,0,6
25671,0,31
25672,0,9
25673,0,2
25674,0,4
25675,0,11
25676,0,56
25677,0,124
25678,0,35
25679,0,41
25680,0,4
25681,0,17
25682,0,2
25683,0,19
25684,0,8
25685,1,155
25686,0,22
25687,0,141
25688,0,7
25689,0,1
25690,0,6
25691,0,12
25692,0,15
25693,0,9
25694,1,68
25695,0,29
25696,0,61
25697,0,173
25698,0,257
25699,0,2
25700,0,1
25701,0,2
25702,0,6
25703,0,1
25704,0,16
25705,0,4
25706,0,7
25707,0,7
25708,0,1
25709,0,1
25710,0,3
25711,1,1
25712,0,8
25713,0,2
25714,0,2
25715,0,2
25716,0,72
25717,0,120
25718,0,1168
25719,0,9
25720,0,56
25721,0,84
25722,0,253
25723,0,68
25724,1,61
25725,1,139
25726,0,24
25727,0,1
25728,0,14
25729,0,37
25730,0,2
25731,0,39
25732,0,1
25733,1,1
25734,0,7
25735,0,15
25736,0,6
25737,0,9
25738,0,1
25739,0,2
25740,0,2
25741,0,1
25742,0,2
25743,1,241
25744,0,68
25745,0,4
25746,0,1
25747,0,11
25748,0,164
25749,0,4
25750,0,15
25751,0,2
25752,1,97
25753,0,87
25754,0,2
25755,0,1
25756,0,16
25757,0,18
25758,0,12
25759,1,224
25760,0,66
25761,0,3
25762,0,130
25763,0,1
25764,1,122
25765,0,1
25766,0,13
25767,0,295
25768,0,124
25769,0,445
25770,0,6
25771,1,64
25772,0,16
25773,0,3
25774,0,5
25775,0,1
25776,1,36
25777,0,4
25778,0,2
25779,0,6
25780,0,2
25781,0,7
25782,1,213
25783,1,18
25784,0,3
25785,0,1
25786,0,21
25787,0,33
25788,0,5
25789,0,1
25790,0,26
25791,0,54
25792,0,10
25793,0,1
25794,0,3
25795,0,2
25796,0,2
25797,0,2
25798,0,26
25799,1,71
25800,0,38
25801,0,1
25802,0,1
25803,1,31
25804,0,5
25805,0,66
25806,0,7
25807,0,26
25808,0,2
25809,0,39
25810,0,6
25811,0,10
25812,0,65
25813,0,33
25814,0,8
25815,0,58
25816,1,698
25817,0,224
25818,0,983
25819,1,302
25820,0,95
25821,0,8891
25822,1,52
25823,1,105
25824,1,45
25825,0,38
25826,0,115
25827,0,6
25828,0,20
25829,0,5
25830,0,11
25831,0,1
25832,0,1
25833,0,40
25834,0,2
25835,0,34
25836,0,2
25837,0,187
25838,1,99
25839,0,9
25840,0,167
25841,0,139
25842,0,17
25843,0,6
25844,0,45
25845,0,8
25846,0,160
25847,1,20
25848,0,193
25849,0,26
25850,0,64
25851,0,30
25852,0,1
25853,1,75
25854,1,64
25855,0,343
25856,0,3
25857,0,3
25858,0,50
25859,0,130
25860,0,21
25861,0,4
25862,0,16
25863,0,6
25864,0,3
25865,0,46
25866,0,14
25867,0,427
25868,0,3
25869,0,27
25870,0,2
25871,0,2
25872,0,11
25873,0,2
25874,1,170
25875,0,242
25876,0,92
25877,1,71
25878,0,45
25879,0,32
25880,0,20
25881,1,12
25882,0,6
25883,0,1
25884,0,1
25885,0,122
25886,0,4
25887,0,1
25888,0,8
25889,0,127
25890,1,86
25891,1,123
25892,1,428
25893,1,141
25894,1,49
25895,0,78
25896,0,28
25897,0,1
25898,0,1
25899,0,4
25900,0,2
25901,1,262
25902,0,13
25903,0,124
25904,0,68
25905,1,14
25906,0,6
25907,0,2
25908,0,3
25909,1,220
25910,0,156
25911,0,25
25912,0,3
25913,0,193
25914,0,5
25915,0,1
25916,0,6
25917,0,7
25918,0,5
25919,1,75
25920,0,64
25921,0,22
25922,0,6
25923,0,11
25924,0,1
25925,0,24
25926,0,54
25927,1,33
25928,0,9
25929,0,4
25930,0,1
25931,0,71
25932,0,19
25933,0,9
25934,0,54
25935,0,12
25936,0,4
25937,0,1
25938,1,14
25939,0,234
25940,0,8
25941,0,22
25942,0,7
25943,0,106
25944,0,43
25945,0,5
25946,1,95
25947,0,8
25948,0,7
25949,0,21
25950,0,7
25951,1,581
25952,0,23
25953,0,5
25954,0,150
25955,0,33
25956,0,3
25957,0,62
25958,0,33
25959,1,282
25960,0,74
25961,0,196
25962,0,129
25963,0,1452
25964,1,1
25965,0,1
25966,0,6
25967,0,6
25968,0,152
25969,0,42
25970,0,5
25971,0,3
25972,0,4
25973,0,20
25974,0,10
25975,0,1
25976,0,4
25977,0,1
25978,0,5
25979,0,2
25980,1,465
25981,0,1507
25982,0,443
25983,0,183
25984,0,37
25985,1,596
25986,0,130
25987,0,483
25988,0,130
25989,0,14
25990,0,4
25991,0,2
25992,0,1
25993,0,12
25994,0,1
25995,0,2
25996,0,5
25997,0,1232
25998,0,39
25999,0,8
26000,0,51
26001,0,3
26002,0,15
26003,0,22
26004,0,2
26005,0,2
26006,0,3
26007,0,23
26008,0,197
26009,0,6
26010,0,11
26011,0,14
26012,0,12
26013,0,50
26014,0,37
26015,0,4
26016,0,49
26017,0,1
26018,0,10
26019,0,4
26020,0,22
26021,0,10
26022,1,134
26023,0,191
26024,1,2139
26025,1,1023
26026,1,394
26027,1,604
26028,1,1505
26029,1,1
26030,0,17
26031,0,6
26032,1,318
26033,0,3
26034,0,35
26035,0,52
26036,0,39
26037,0,39
26038,0,3
26039,0,3
26040,0,5189
26041,0,31
26042,1,243
26043,0,517
26044,0,1
26045,1,30
26046,0,34
26047,0,2
26048,0,184
26049,0,24
26050,0,4
26051,1,794
26052,1,491
26053,1,733
26054,0,43
26055,1,499
26056,0,42
26057,0,2
26058,0,149
26059,1,520
26060,1,506
26061,0,57
26062,0,2
26063,0,22
26064,0,1
26065,0,2
26066,1,59
26067,0,53
26068,1,193
26069,0,24
26070,0,55
26071,0,4
26072,0,32
26073,0,7
26074,0,63
26075,0,115
26076,1,82
26077,1,86
26078,1,723
26079,0,8
26080,0,11
26081,0,177
26082,0,42
26083,0,324
26084,1,141
26085,0,2
26086,1,5
26087,0,2
26088,0,4
26089,0,5
26090,0,48
26091,0,5
26092,0,3
26093,0,13
26094,0,227
26095,0,49
26096,0,414
26097,0,87
26098,0,533
26099,0,89
26100,0,1
26101,1,36
26102,0,26
26103,1,158
26104,1,289
26105,1,81
26106,0,46
26107,0,158
26108,0,60
26109,0,1
26110,0,1
26111,0,41
26112,0,1
26113,0,17
26114,0,8
26115,0,1
26116,0,3
26117,0,3
26118,0,1
26119,0,48
26120,0,16
26121,0,1
26122,0,3
26123,0,1
26124,0,2
26125,0,32
26126,0,3
26127,0,2
26128,0,3
26129,0,31
26130,0,46
26131,1,8
26132,0,1
26133,0,182
26134,0,2
26135,0,3
26136,1,366
26137,1,174
26138,0,10
26139,0,14
26140,0,33
26141,0,303
26142,0,3
26143,0,1
26144,1,13
26145,1,9
26146,0,3
26147,0,4
26148,1,778
26149,0,639
26150,0,102
26151,0,14
26152,0,7
26153,0,5
26154,0,2
26155,0,1
26156,0,2
26157,0,1
26158,0,4
26159,0,118
26160,0,534
26161,0,4
26162,0,3
26163,0,73
26164,0,5
26165,0,13
26166,0,40
26167,0,1
26168,0,56
26169,0,4
26170,0,72
26171,0,6
26172,1,20
26173,0,2
26174,0,9
26175,0,22
26176,0,131
26177,0,17
26178,0,12
26179,1,643
26180,0,4
26181,0,360
26182,0,50
26183,0,108
26184,0,6
26185,0,90
26186,0,6
26187,0,9
26188,0,5
26189,1,74
26190,0,6
26191,0,4
26192,0,2
26193,0,73
26194,0,30
26195,0,3
26196,0,30
26197,0,22
26198,0,8
26199,0,2
26200,0,2
26201,0,4
26202,0,3
26203,0,34
26204,0,1
26205,0,3
26206,0,3
26207,0,132
26208,0,17
26209,0,1
26210,0,5
26211,0,2
26212,0,2
26213,0,16
26214,0,20
26215,0,9
26216,0,4
26217,0,8
26218,1,124
26219,1,85
26220,0,2
26221,0,137
26222,0,1
26223,0,229
26224,0,2
26225,0,56
26226,0,60
26227,0,84
26228,0,49
26229,0,22
26230,0,2
26231,0,5
26232,0,25
26233,0,7
26234,0,2
26235,0,9
26236,0,5
26237,0,11
26238,0,12
26239,0,5
26240,0,53
26241,0,58
26242,0,72
26243,0,31
26244,0,14
26245,1,115
26246,0,13
26247,0,7
26248,0,37
26249,0,111
26250,0,12
26251,0,1
26252,1,433
26253,0,199
26254,0,1
26255,0,15
26256,0,11
26257,0,2
26258,0,18
26259,0,4
26260,1,331
26261,1,282
26262,0,34
26263,0,21
26264,0,46
26265,0,141
26266,0,4
26267,0,66
26268,0,3
26269,0,35
26270,0,214
26271,1,37
26272,0,1
26273,0,1
26274,0,1
26275,0,9
26276,0,91
26277,0,8
26278,0,22
26279,1,42
26280,1,142
26281,1,197
26282,0,187
26283,0,3
26284,0,2
26285,0,1
26286,0,2
26287,0,376
26288,0,55
26289,0,6
26290,0,10
26291,0,81
26292,0,22
26293,0,2
26294,0,6
26295,0,10
26296,0,15
26297,0,4
26298,0,5
26299,0,4
26300,0,2
26301,0,1
26302,1,9
26303,0,162
26304,0,69
26305,0,2
26306,0,3
26307,0,33
26308,0,27
26309,1,268
26310,0,134
26311,0,17
26312,0,18
26313,0,46
26314,0,22
26315,0,33
26316,1,29
26317,0,38
26318,0,45
26319,0,35
26320,0,1
26321,0,4
26322,0,10
26323,0,16
26324,0,5
26325,0,8
26326,1,1
26327,0,5
26328,0,3
26329,0,18
26330,0,27
26331,0,2
26332,0,1
26333,0,47
26334,0,13
26335,0,2
26336,0,372
26337,0,160
26338,0,33
26339,0,1
26340,0,72
26341,0,20
26342,0,1
26343,0,5
26344,1,9
26345,0,3
26346,0,13
26347,0,4
26348,0,183
26349,1,162
26350,0,7
26351,0,6
26352,0,8
26353,0,6
26354,0,1
26355,0,22
26356,0,29
26357,0,62
26358,0,360
26359,0,111
26360,1,68
26361,1,83
26362,0,22
26363,0,102
26364,1,101
26365,1,175
26366,0,29
26367,0,10
26368,0,13
26369,0,13
26370,0,167
26371,0,28
26372,1,63
26373,0,1
26374,0,128
26375,0,1
26376,0,44
26377,0,113
26378,0,1
26379,0,2
26380,0,1
26381,0,10
26382,0,1
26383,0,3
26384,0,116
26385,0,2
26386,0,188
26387,0,61
26388,1,38
26389,0,3
26390,0,86
26391,0,4
26392,0,77
26393,1,2851
26394,0,31
26395,0,1019
26396,1,193
26397,0,7
26398,0,4
26399,0,28
26400,0,1
26401,0,23
26402,0,26
26403,0,1
26404,0,403
26405,0,9
26406,0,1616
26407,1,12
26408,0,4
26409,0,1
26410,0,53
26411,0,7
26412,0,25
26413,0,1
26414,1,111
26415,0,27
26416,0,25
26417,0,1
26418,0,4
26419,0,46
26420,0,1
26421,0,151
26422,0,2
26423,0,1
26424,0,52
26425,0,7
26426,0,17
26427,0,1
26428,0,4
26429,0,5
26430,0,7
26431,0,3
26432,0,20
26433,0,12
26434,0,61
26435,1,9
26436,0,801
26437,0,22
26438,0,11
26439,1,10
26440,0,32
26441,0,2
26442,0,69
26443,0,10
26444,0,84
26445,0,7
26446,1,359
26447,0,85
26448,0,386
26449,1,32
26450,1,409
26451,0,81
26452,0,75
26453,0,48
26454,0,30
26455,0,12
26456,0,5
26457,0,12
26458,0,5
26459,0,9
26460,0,193
26461,0,2
26462,0,1
26463,0,7
26464,0,1
26465,1,33
26466,0,4
26467,0,5
26468,0,1
26469,0,19
26470,0,163
26471,0,14
26472,0,8
26473,0,165
26474,0,16
26475,1,493
26476,1,113
26477,0,189
26478,1,425
26479,0,5
26480,0,1
26481,0,3
26482,0,3
26483,1,1769
26484,0,172
26485,0,2489
26486,1,45
26487,1,3
26488,0,150
26489,0,1
26490,0,33
26491,0,2
26492,0,1
26493,1,76
26494,0,16
26495,0,217
26496,1,61
26497,0,22
26498,0,5
26499,0,48
26500,0,2
26501,0,71
26502,0,13
26503,0,1
26504,0,8
26505,0,1
26506,0,28
26507,0,9
26508,0,15
26509,1,117
26510,0,21
26511,1,117
26512,0,95
26513,0,4
26514,0,12
26515,0,109
26516,1,158
26517,1,183
26518,1,45
26519,0,103
26520,0,11
26521,0,77
26522,0,317
26523,1,16
26524,0,1
26525,0,14
26526,0,27
26527,1,13
26528,0,4
26529,0,3
26530,0,37
26531,0,91
26532,1,113
26533,0,7
26534,0,1
26535,0,3
26536,0,2
26537,0,185
26538,0,19
26539,0,2
26540,0,104
26541,0,232
26542,0,5
26543,0,1000
26544,0,29
26545,0,42
26546,0,153
26547,1,385
26548,0,833
26549,0,259
26550,0,30
26551,0,7
26552,0,1
26553,0,98
26554,0,2
26555,0,11
26556,0,27
26557,0,6
26558,0,589
26559,1,791
26560,1,56
