"","UserID","region","municipality_size","household_size","GenderID","Age","employment","income","children_per_household","social_class","education","life_stage"
"5747",9015,"2","5",3,"2",53,"5","2",0,"4","2","9"
"5748",5239,"2","5",3,"2",53,"5","2",0,"4","2","9"
"5749",8165,"2","2",2,"2",58,"4","1",0,"5","2","4"
"5750",5240,"5","4",2,"2",70,"9",NA,0,"5","2","4"
"5751",5241,"1","8",1,"2",27,"2","4",0,"1","8","1"
"5752",8166,"5","6",2,"1",62,"2","4",0,"1","4","4"
"5753",5242,"5","6",2,"1",62,"2","4",0,"1","4","4"
"5754",5245,"4","6",1,"2",67,"7","1",0,"2","6","2"
"5755",5246,"1","5",4,"1",54,"2","7",0,"2","7","7"
"5756",5247,"5","5",2,"1",80,"7","5",0,"2","6","4"
"5757",5248,"1","8",2,"2",45,"2","3",1,"2","4","8"
"5758",8169,"3","4",4,"2",50,"9","3",1,"2","5","6"
"5759",5250,"3","3",3,"2",47,"2","5",0,"2","6","7"
"5760",8171,"5","5",2,"2",75,"7","3",0,"5","5","4"
"5761",5251,"5","5",2,"2",75,"7","3",0,"5","5","4"
"5762",5252,"5","6",1,"2",38,"2",NA,0,"2","4","1"
"5763",5253,"5","5",2,"2",71,"7","4",0,"5","3","4"
"5764",8172,"3","5",3,"2",44,"2",NA,2,"3","5","8"
"5765",8173,"1","8",5,"2",43,"4",NA,0,"4","3","7"
"5766",5254,"1","8",5,"2",43,"4",NA,0,"4","3","7"
"5767",8174,"4","6",2,"2",63,"2","4",0,"4","2","4"
"5768",5255,"4","6",2,"2",63,"2","4",0,"4","2","4"
"5769",8176,"4","4",5,"2",54,"2","2",1,"4","2","6"
"5770",5257,"4","4",5,"2",54,"2","2",1,"4","2","6"
"5771",8177,"1","8",3,"2",43,"9","5",1,"2","4","6"
"5772",5258,"1","8",3,"2",43,"9","5",1,"2","4","6"
"5773",8178,"2","4",2,"2",61,"9","3",0,"2","6","4"
"5774",5259,"2","5",1,"2",40,"4","2",0,"5","3","1"
"5775",8179,"5","4",2,"2",62,"2","3",0,"4","4","4"
"5776",5260,"5","4",2,"2",62,"2","3",0,"4","4","4"
"5777",5261,"4","6",1,"1",35,"2","2",0,"3",NA,"1"
"5778",5262,"5","4",2,"1",55,"2","5",0,"2","5","4"
"5779",5263,"2","6",2,"2",71,"7","4",0,"5","3","4"
"5780",5264,"4","4",2,"2",35,"2","2",0,"4","3","3"
"5781",5265,"3","4",1,"2",69,"7","2",0,"4","4","2"
"5782",5266,"2","6",1,"2",58,"2","4",0,"2","6","2"
"5783",8181,"3","4",2,"1",70,"7","4",0,"4","4","4"
"5784",5267,"3","4",2,"1",70,"7","4",0,"4","4","4"
"5785",9636,"2","5",4,"2",38,"2","5",2,"2","7","6"
"5786",5268,"1","8",2,"1",69,"7","4",0,"4","4","4"
"5787",9637,"1","7",1,"1",67,"5",NA,0,"5",NA,"2"
"5788",5269,"5","4",2,"1",62,"9","2",0,"4","4","4"
"5789",5270,"2","5",4,"1",38,"3","5",2,"3","4","6"
"5790",5271,"4","4",1,"2",43,"4","1",0,"5","1","1"
"5791",5273,"2","6",1,"1",65,"3","6",0,"2","7","2"
"5792",5274,"2","6",3,"1",53,"2","5",0,"5","2","7"
"5793",5275,"3","4",3,"2",28,NA,NA,0,"3",NA,"7"
"5794",8184,"5","4",3,"1",63,"2","5",0,"3","4","7"
"5795",5276,"5","4",3,"1",63,"2","5",0,"3","4","7"
"5796",5277,"2","4",2,"2",60,"2","6",0,"3","4","4"
"5797",8185,"2","4",2,"2",60,"2","6",0,"3","4","4"
"5798",5278,"5","4",1,"1",53,"4","3",0,"4","4","2"
"5799",8187,"5","4",4,"2",33,"2",NA,2,"1","4","5"
"5800",8188,"3","3",2,"2",35,"2",NA,0,"1","4","3"
"5801",5280,"2","6",1,"2",48,"2","3",0,"4","3","2"
"5802",5281,"2","6",1,"2",44,"4","1",0,"4","5","1"
"5803",5284,"2","6",1,"2",52,"2",NA,0,"3","4","2"
"5804",8190,"4","4",1,"2",65,"7","3",0,"5","2","2"
"5805",5286,"3","3",2,"2",70,"7","4",0,"1","8","4"
"5806",5287,"1","8",2,"2",64,"9","3",0,"5","4","4"
"5807",8191,"4","4",2,"2",44,"4",NA,0,"2","5","3"
"5808",5288,"2","6",2,"2",56,"2","7",0,"2","5","4"
"5809",8192,"2","6",2,"2",56,"2","7",0,"2","5","4"
"5810",5289,"3","5",2,"2",64,"9","4",0,"4","4","4"
"5811",5290,"5","4",2,"2",65,"9","2",0,"4","4","4"
"5812",5291,"2","6",2,"2",25,"2","3",0,"2","6","3"
"5813",8195,"4","4",3,"1",71,"2","5",0,"2","5","7"
"5814",9017,"4","4",3,"1",71,"2","5",0,"2","5","7"
"5815",5293,"4","4",3,"1",71,"2","5",0,"2","5","7"
"5816",5294,"1","5",1,"1",40,"2","5",0,"1","7","1"
"5817",5295,"1","6",1,"2",73,"7","3",0,"5","2","2"
"5818",8197,"5","4",3,"2",45,"2",NA,1,"1","4","6"
"5819",5296,"5","4",3,"2",45,"2",NA,1,"1","4","6"
"5820",8198,"5","4",2,"2",41,"2","5",0,"2","4","3"
"5821",5297,"2","6",1,"2",46,"1",NA,0,"1","4","2"
"5822",8199,"1","7",3,"2",51,"2","5",1,"5",NA,"6"
"5823",5298,"4","6",1,"1",50,"2","3",0,"2","4","2"
"5824",5299,"3","6",2,"2",45,"3",NA,0,"3","7","4"
"5825",9018,"1","8",3,"2",51,"2","6",0,"1","5","7"
"5826",8200,"1","8",3,"2",51,"2","6",0,"1","5","7"
"5827",5300,"1","8",3,"2",51,"2","6",0,"1","5","7"
"5828",5301,"1","8",2,"1",80,"7","3",0,"4","4","4"
"5829",5303,"2","5",2,"1",67,"7","3",0,"4","1","4"
"5830",8202,"2","5",2,"1",67,"7","3",0,"4","1","4"
"5831",9019,"1","9",3,"2",66,"9",NA,0,"4","3","7"
"5832",8203,"1","9",3,"2",66,"9",NA,0,"4","3","7"
"5833",5304,"2","6",1,"2",60,"6","1",0,"5","3","2"
"5834",5306,"2","4",2,"2",48,"2","5",0,"3","4","4"
"5835",5307,"5","4",2,"1",74,"7","3",0,"5","2","4"
"5836",5308,"5","5",2,"1",76,"7",NA,0,"4","4","4"
"5837",5309,"2","6",3,"1",39,"2",NA,1,"4","2","8"
"5838",8205,"2","6",3,"1",39,"2",NA,1,"4","2","8"
"5839",5310,"4","3",1,"2",70,"7","2",0,"5","3","2"
"5840",5312,"2","6",2,"2",66,"7","5",0,"4","7","4"
"5841",5314,"3","3",1,"2",24,"2","3",0,"3","4","1"
"5842",5315,"1","4",2,"2",29,"2","5",0,"4","1","3"
"5843",8208,"4","4",3,"2",34,"4","2",2,"4","4","8"
"5844",8209,"2","4",3,"2",61,"2",NA,0,"3","3","7"
"5845",5317,"2","4",3,"2",61,"2",NA,0,"3","3","7"
"5846",8210,"1","6",2,"1",31,"3","4",0,"2","5","3"
"5847",5318,"1","6",2,"1",31,"3","4",0,"2","5","3"
"5848",5319,"2","4",2,"2",62,"4","2",0,"4","2","4"
"5849",9020,"2","4",4,"2",49,"2","3",2,"5","4","6"
"5850",9310,"2","4",4,"2",49,"2","3",2,"5","4","6"
"5851",8211,"2","4",4,"2",49,"2","3",2,"5","4","6"
"5852",5320,"2","4",4,"2",49,"2","3",2,"5","4","6"
"5853",8212,"2","3",2,"1",80,"7",NA,0,"5","2","4"
"5854",5321,"2","3",2,"1",80,"7",NA,0,"5","2","4"
"5855",5323,"4","4",4,"2",42,"5","2",1,"5","2","9"
"5856",5324,"4","4",3,"2",47,"2","3",0,"2","6","7"
"5857",5325,"2","5",2,"1",62,"2","5",0,"2","7","9"
"5858",8213,"2","5",2,"1",62,"2","5",0,"2","7","9"
"5859",8214,"3","4",3,"1",61,"3","6",0,"3","4","7"
"5860",5326,"3","4",3,"1",61,"3","6",0,"3","4","7"
"5861",5328,"1","8",2,"2",51,"9",NA,0,"5","1","4"
"5862",5329,"2","4",2,"2",81,"7","3",0,"4","4","4"
"5863",8215,"2","4",2,"2",81,"7","3",0,"4","4","4"
"5864",5331,"2","4",2,"1",85,"7","3",0,"4","4","4"
"5865",5332,"2","5",1,"2",44,"2","4",0,"3","4","1"
"5866",5333,"1","5",1,"2",50,"2","2",0,"2","4","2"
"5867",5334,"1","8",2,"1",68,"7",NA,0,"4","4","4"
"5868",5336,"4","4",4,"2",46,"2","5",2,"3","3","6"
"5869",8217,"4","4",2,"2",57,"4","3",0,"4","6","4"
"5870",5338,"4","4",2,"2",57,"4","3",0,"4","6","4"
"5871",5339,"2","6",2,"1",61,"2","6",0,"2","4","4"
"5872",8218,"2","5",1,"2",52,"3","3",0,"3","4","2"
"5873",8219,"5","4",3,"2",63,"9","2",0,"4","3","6"
"5874",5340,"5","4",3,"2",63,"9","2",0,"4","3","6"
"5875",5341,"5","4",2,"2",62,"5",NA,0,"4","3","9"
"5876",5342,"5","4",3,"2",52,"2",NA,0,"1","8","9"
"5877",8220,"5","4",3,"2",52,"2",NA,0,"1","8","9"
"5878",5343,"2","5",1,"2",85,"7",NA,0,"3","5","2"
"5879",5344,"3","5",3,"1",26,"2",NA,1,"3","4","5"
"5880",5345,"2","4",2,"2",73,"7","5",0,"2","5","4"
"5881",8221,"2","4",2,"2",73,"7","5",0,"2","5","4"
"5882",5346,"2","6",2,"2",45,"5",NA,1,"4","4","8"
"5883",5348,"3","5",7,"2",38,"9","4",5,"1","4","6"
"5884",8224,"2","4",2,"2",48,"4","1",0,"5","2","9"
"5885",5350,"1","5",1,"2",43,"5",NA,0,"4","4","1"
"5886",5351,"2","3",1,"2",35,"4","2",0,"4",NA,"1"
"5887",5352,"2","4",2,"2",63,"5","6",0,"3","3","4"
"5888",8225,"2","5",5,"2",59,"2","5",0,"3","3","7"
"5889",5354,"2","5",2,"2",46,"2","2",1,"3","4","8"
"5890",5356,"4","6",1,"2",41,"9","1",0,"5","2","1"
"5891",5357,"1","5",2,"2",59,"2","5",0,"3","5","4"
"5892",8227,"5","4",5,"2",53,"9","4",0,"5","3","7"
"5893",9479,"5","4",5,"2",53,"9","4",0,"5","3","7"
"5894",5358,"5","4",5,"2",53,"9","4",0,"5","3","7"
"5895",5359,"3","3",2,"1",69,"7","5",0,"2","6","4"
"5896",8229,"3","3",2,"1",69,"7","5",0,"2","6","4"
"5897",9023,"4","4",6,"2",50,"9","5",2,"2","2","6"
"5898",5362,"4","5",3,"2",60,"4","3",0,"4","2","7"
"5899",8231,"5","4",3,"2",78,"9",NA,0,"5","3","7"
"5900",5363,"5","4",3,"2",78,"9",NA,0,"5","3","7"
"5901",9024,"5","4",3,"2",78,"9",NA,0,"5","3","7"
"5902",5365,"2","6",2,"2",51,"2",NA,0,"3","4","4"
"5903",5366,"2","6",1,"1",45,"2","4",0,"1","6","2"
"5904",5367,"5","4",1,"2",60,"2","3",0,"3","4","2"
"5905",8234,"5","4",2,"2",56,"2","4",0,"3","3","4"
"5906",5368,"5","4",2,"2",56,"2","4",0,"3","3","4"
"5907",5369,"1","9",1,"2",78,"7","3",0,"5","3","2"
"5908",5372,"5","6",2,"2",57,"9","2",0,"5","4","9"
"5909",9025,"5","6",2,"2",57,"9","2",0,"5","4","9"
"5910",5374,"2","4",1,"2",75,"7",NA,0,"2","6","2"
"5911",8238,"2","4",3,"2",52,"4","1",0,"3","6","9"
"5912",9027,"2","4",3,"2",52,"4","1",0,"3","6","9"
"5913",5375,"2","6",1,"1",74,"7","4",0,"4","4","2"
"5914",5378,"2","5",2,"1",85,"7","2",0,"5","2","4"
"5915",5379,"2","3",1,"2",67,"7","1",0,"5","2","2"
"5916",5380,"2","5",3,"2",36,"2","4",1,"3","4","5"
"5917",5381,"4","6",5,"1",48,"3","5",3,"1","8","6"
"5918",8239,"4","6",5,"1",48,"3","5",3,"1","8","6"
"5919",5382,"2","6",1,"2",34,"3","1",0,"2","4","1"
"5920",8240,"5","4",3,"2",41,"4","3",1,"2",NA,"6"
"5921",8242,"2","4",2,"2",75,"7","2",0,"5","3","4"
"5922",9638,"5","5",1,"1",71,"7","2",0,"4","4","2"
"5923",5384,"2","4",1,"2",77,"7","2",0,"3","5","2"
"5924",5385,"5","4",2,"1",70,"7","3",0,"5","2","4"
"5925",5386,"5","3",1,"2",44,"2","4",0,"2","7","1"
"5926",5387,"2","2",2,"1",70,"7","3",0,"5","2","4"
"5927",5388,"4","6",2,"2",36,"8","2",0,"2","5","3"
"5928",8245,"4","6",2,"2",36,"8","2",0,"2","5","3"
"5929",5389,"2","4",2,"2",73,"7","3",0,"5","3","4"
"5930",8247,"2","4",2,"2",45,"2","5",0,"3","4","4"
"5931",8248,"4","4",2,"2",63,"2","4",0,"4","2","4"
"5932",5392,"4","4",2,"2",63,"2","4",0,"4","2","4"
"5933",5393,"5","4",2,"2",78,"7","2",0,"5","2","4"
"5934",9029,"2","5",4,"2",44,"2","5",1,"3","4","6"
"5935",5395,"2","5",4,"2",44,"2","5",1,"3","4","6"
"5936",8252,"2","5",4,"2",44,"2","5",1,"3","4","6"
"5937",8253,"2","4",3,"2",69,"7",NA,0,"5","4","7"
"5938",8254,"2","5",2,"2",60,"9","5",0,"2","5","4"
"5939",5397,"3","5",2,"2",67,"7","3",0,"5","4","4"
"5940",8255,"4","6",3,"2",53,"9","1",0,"5","3","7"
"5941",8256,"1","8",2,"2",46,"2",NA,0,"5","2","4"
"5942",5398,"2","4",2,"1",58,"4","5",0,"3","4","4"
"5943",8257,"2","4",2,"1",58,"4","5",0,"3","4","4"
"5944",5399,"3","4",3,"2",53,"9","4",0,"4","4","7"
"5945",8259,"3","4",3,"2",53,"9","4",0,"4","4","7"
"5946",5401,"2","6",2,"1",75,"7","5",0,"4",NA,"4"
"5947",5403,"5","6",2,"1",76,"7","2",0,"3","5","4"
"5948",5404,"5","3",6,"2",52,"9","2",1,"4","4","6"
"5949",9314,"5","3",6,"2",52,"9","2",1,"4","4","6"
"5950",8261,"5","3",6,"2",52,"9","2",1,"4","4","6"
"5951",8262,"2","4",2,"2",50,"4","5",0,"1","3","4"
"5952",5405,"1","8",2,"2",70,"7","3",0,"5","2","4"
"5953",5406,"5","6",2,"1",76,"7","3",0,"5","2","4"
"5954",8263,"5","6",2,"1",76,"7","3",0,"5","2","4"
"5955",5407,"4","5",2,"2",46,"2",NA,0,"5",NA,"4"
"5956",5408,"4","5",2,"2",59,"2",NA,0,"5","3","4"
"5957",5409,"5","5",2,"2",65,"2","2",0,"4","3","4"
"5958",5410,"4","4",1,"2",76,"7","3",0,"2","6","2"
"5959",5411,"5","4",4,"2",48,"9","3",1,"2","3","6"
"5960",8265,"5","4",4,"2",48,"9","3",1,"2","3","6"
"5961",5412,"1","5",3,"2",43,"2",NA,1,"2","7","8"
"5962",5413,"5","4",2,"1",50,"7",NA,0,"3","5","4"
"5963",5414,"2","6",5,"2",37,"2","5",3,"1","8","6"
"5964",5415,"5","6",1,"1",38,"2","3",0,"2","7","1"
"5965",5416,"2","4",1,"2",27,"5","1",0,"3","5","1"
"5966",5418,"2","5",1,"1",57,"4","1",0,"5","2","2"
"5967",5419,"2","4",2,"1",31,"2",NA,0,"2",NA,"3"
"5968",5420,"2","6",1,"1",54,"2","2",0,"2","7","2"
"5969",5421,"4","4",1,"1",51,"2","2",0,"3","4","2"
"5970",5422,"2","4",1,"1",56,"4","3",0,"5","2","2"
"5971",5424,"5","4",2,"1",69,"7","3",0,"5","3","4"
"5972",8269,"2","5",2,"2",72,"7","3",0,"5","2","4"
"5973",8270,"3","3",2,"2",54,"4","6",0,"2","7","4"
"5974",5425,"3","3",2,"2",54,"4","6",0,"2","7","4"
"5975",8271,"2","5",2,"2",48,"2",NA,0,"3","4","4"
"5976",5426,"2","5",2,"2",48,"2",NA,0,"3","4","4"
"5977",8272,"4","3",2,"1",67,"7","5",0,"4","4","4"
"5978",5427,"4","3",2,"1",67,"7","5",0,"4","4","4"
"5979",5431,"4","4",4,"1",56,"2",NA,2,"2","4","6"
"5980",8273,"4","4",4,"1",56,"2",NA,2,"2","4","6"
"5981",5432,"5","4",3,"1",41,"5","3",2,"4","4","8"
"5982",5433,"5","6",1,"1",43,"4","2",0,"4","4","1"
"5983",8274,"4","6",5,"1",41,"3","5",3,"2","5","6"
"5984",9315,"3","4",4,"2",43,"1","3",0,"1","3","7"
"5985",5434,"3","4",4,"2",43,"1","3",0,"1","3","7"
"5986",5435,"5","5",1,"2",56,"4","1",0,"5","2","2"
"5987",5436,"3","5",4,"2",31,"9",NA,2,"4","2","5"
"5988",8275,"4","3",5,"2",43,"2",NA,3,"3","6","6"
"5989",5439,"4","5",5,"1",26,"2","1",0,"4","2","7"
"5990",5440,"1","7",4,"1",55,"2","5",2,"1","6","5"
"5991",5441,"4","6",2,"2",48,"4","1",0,"3","6","9"
"5992",5442,"3","5",1,"2",40,"5","1",0,"4","5","1"
"5993",8276,"2","6",1,"2",74,"7","2",0,"5","3","2"
"5994",5444,"4","4",2,"2",72,"7","6",0,"1","3","4"
"5995",5446,"5","5",2,"2",50,"2",NA,0,"2","4","4"
"5996",5448,"2","6",4,"1",38,"2","7",2,"3",NA,"6"
"5997",5449,"5","4",1,"2",34,"2",NA,0,"2","4","1"
"5998",5450,"4","4",3,"2",31,"4","3",1,"2","5","6"
"5999",5451,"1","6",2,"2",26,"2","4",0,"1","7","3"
"6000",8279,"1","6",2,"2",26,"2","4",0,"1","7","3"
"6001",5452,"2","5",3,"2",32,"2","3",1,"2","6","5"
"6002",8282,"2","4",3,"2",40,"9","1",1,"2","4","6"
"6003",5455,"2","3",2,"2",72,"9","4",0,"2","3","4"
"6004",5456,"4","4",2,"1",52,"4","2",0,"4","5","4"
"6005",8284,"4","4",2,"1",52,"4","2",0,"4","5","4"
"6006",5457,"4","6",4,"1",41,"9","1",2,"4","4","6"
"6007",8285,"4","6",4,"1",41,"9","1",2,"4","4","6"
"6008",9316,"4","6",4,"1",41,"9","1",2,"4","4","6"
"6009",5458,"3","3",4,"2",54,"2","4",0,"5","4","7"
"6010",5459,"5","4",1,"1",53,"4","4",0,"5","2","2"
"6011",5460,"5","4",1,"2",44,"4","2",0,"4","4","1"
"6012",8286,"4","4",5,"2",54,"9","7",0,"2","3","7"
"6013",5462,"4","4",5,"2",54,"9","7",0,"2","3","7"
"6014",5463,"2","6",4,"1",44,"2",NA,2,"1","6","6"
"6015",5464,"4","5",4,"1",44,"2","5",2,"2","4","6"
"6016",8288,"4","5",4,"1",52,"2","6",2,"2","7","6"
"6017",5465,"4","5",4,"1",52,"2","6",2,"2","7","6"
"6018",5466,"5","3",3,"2",45,"2",NA,2,"2","4","8"
"6019",5467,"2","6",2,"1",71,"7","4",0,"5","2","4"
"6020",5468,"5","4",4,"2",23,"2",NA,0,"4","7","7"
"6021",5469,"2","4",2,"2",78,"7","3",0,"2","4","4"
"6022",5470,"4","4",2,"2",40,"6","1",0,"4","5","3"
"6023",5472,"5","4",1,"2",38,"2","3",0,"2","4","1"
"6024",5473,"3","6",2,"1",58,"2","5",0,"2","7","4"
"6025",8289,"2","5",3,"2",38,"1","4",1,"2","6","6"
"6026",5474,"2","5",3,"2",38,"1","4",1,"2","6","6"
"6027",5475,"5","5",4,"2",48,"1","5",2,"1",NA,"6"
"6028",5478,"4","5",3,"2",49,"2","4",0,"4","4","7"
"6029",5479,"2","6",1,"1",34,"2","4",0,"1","8","1"
"6030",5480,"3","3",2,"2",27,"2","4",0,"4","4","3"
"6031",5481,"2","5",2,"2",54,"3","5",0,"2","6","4"
"6032",5483,"2","6",4,"2",47,"9","3",2,"3","4","6"
"6033",9036,"2","6",4,"2",47,"9","3",2,"3","4","6"
"6034",8292,"2","6",4,"2",47,"9","3",2,"3","4","6"
"6035",5484,"2","4",2,"2",47,"2","5",1,"1","8","8"
"6036",8294,"4","4",2,"2",55,"9","3",0,"4","4","4"
"6037",5486,"4","4",2,"2",55,"9","3",0,"4","4","4"
"6038",5487,"4","4",3,"2",34,"9","4",1,"4","3","5"
"6039",8295,"4","4",3,"2",34,"9","4",1,"4","3","5"
"6040",8296,"5","4",2,"2",72,"7","2",0,"5","2","4"
"6041",5488,"5","4",2,"2",72,"7","2",0,"5","2","4"
"6042",5489,"5","6",1,"1",41,"2","1",0,"2","6","1"
"6043",5490,"2","5",1,"1",35,"2","5",0,"1","8","1"
"6044",5492,"5","4",2,"2",64,"2",NA,0,"5","2","4"
"6045",8298,"5","4",2,"2",64,"2",NA,0,"5","2","4"
"6046",5493,"5","6",1,"1",50,"2",NA,0,"4","4","2"
"6047",5496,"1","9",1,"2",53,"4","2",0,"4","4","2"
"6048",5497,"4","4",4,"1",51,"5","3",1,"3",NA,"6"
"6049",8301,"3","5",4,"2",37,"2","6",2,"2","7","6"
"6050",9639,"2","3",1,"2",53,"4","2",0,"3",NA,"2"
"6051",5498,"5","5",2,"2",59,"1",NA,0,"1","3","4"
"6052",5500,"5","4",2,"1",65,"5","6",0,"1","6","4"
"6053",5501,"1","3",1,"1",56,"2","6",0,"1","8","2"
"6054",9640,"2","4",1,"2",74,"7","2",0,"3","3","2"
"6055",5504,"2","5",2,"1",59,"2",NA,0,"3","4","4"
"6056",8303,"2","5",2,"1",59,"2",NA,0,"3","4","4"
"6057",8304,"2","5",3,"2",31,"9","5",1,"3",NA,"6"
"6058",5505,"5","5",1,"1",39,"2","3",0,"3","4","1"
"6059",9317,"5","6",4,"1",58,"1","5",0,"1","5","7"
"6060",5506,"5","6",4,"1",58,"1","5",0,"1","5","7"
"6061",5507,"1","9",2,"2",69,"7","2",0,"4","4","4"
"6062",5508,"1","6",2,"1",33,"2","4",0,"2","4","3"
"6063",5509,"5","6",1,"2",39,"2","1",0,"4","2","1"
"6064",5510,"5","4",2,"2",45,"2","3",0,"4","4","4"
"6065",8305,"5","4",2,"2",45,"2","3",0,"4","4","4"
"6066",8306,"2","5",2,"2",66,"2","5",0,"1","5","4"
"6067",5512,"2","5",2,"2",66,"2","5",0,"1","5","4"
"6068",5513,"2","5",1,"2",64,"2","4",0,"2","5","2"
"6069",5514,"4","4",5,"2",43,"2","5",3,"2","7","6"
"6070",8307,"4","4",5,"2",43,"2","5",3,"2","7","6"
"6071",5515,"4","6",2,"2",48,"4","2",1,"4",NA,"9"
"6072",5516,"1","4",1,"2",35,"2","3",0,"2","6","1"
"6073",5517,"4","6",2,"2",50,"4","2",0,"4","2","4"
"6074",8308,"3","3",3,"2",30,"2","2",1,"1","7","5"
"6075",5518,"3","3",3,"2",30,"2","2",1,"1","7","5"
"6076",5520,"1","8",1,"2",29,"2","3",0,"2","4","1"
"6077",5521,"3","3",5,"1",56,"3","7",3,"2",NA,"6"
"6078",5522,"1","5",2,"2",58,"2","6",0,"1","4","4"
"6079",5523,"2","5",2,"1",65,"2","4",0,"2",NA,"4"
"6080",5524,"2","5",2,"2",22,"8",NA,0,"2","4","3"
"6081",5525,"2","4",2,"1",79,"7","7",0,"1","8","4"
"6082",5526,"2","4",2,"2",41,"4","1",1,"3","6","8"
"6083",5527,"1","6",2,"2",55,"2",NA,0,"4","2","9"
"6084",8310,"1","6",2,"2",55,"2",NA,0,"4","2","9"
"6085",5529,"2","2",2,"1",41,"2","5",0,"3","4","3"
"6086",8311,"2","2",2,"1",41,"2","5",0,"3","4","3"
"6087",5530,"5","3",4,"2",36,"9","2",2,"4","3","6"
"6088",8312,"5","3",4,"2",36,"9","2",2,"4","3","6"
"6089",5531,"5","4",2,"2",64,"9","2",0,"5","1","4"
"6090",5532,"3","4",2,"2",70,"7","5",0,"2","7","4"
"6091",5536,"4","4",2,"2",35,"3","5",0,"2","7","3"
"6092",8314,"4","4",2,"2",35,"3","5",0,"2","7","3"
"6093",5537,"1","4",1,"2",34,"4","1",0,"5","3","1"
"6094",5538,"5","4",3,"2",33,"2","4",1,"1","8","8"
"6095",5540,"4","6",2,"1",65,"7","6",0,"1","8","4"
"6096",5546,"2","5",2,"2",30,"4","1",0,"5","2","3"
"6097",8319,"2","5",2,"2",30,"4","1",0,"5","2","3"
"6098",5549,"5","5",3,"2",53,"2","5",0,"4","7","7"
"6099",8323,"5","3",2,"1",72,"7","3",0,"5","2","4"
"6100",5551,"5","4",1,"1",47,"2","2",0,"5","2","2"
"6101",5552,"3","6",2,"2",28,"8","1",0,"2","5","3"
"6102",5554,"4","6",2,"2",54,"2","5",0,"2","5","4"
"6103",5555,"4","4",3,"2",42,"2","2",2,"3",NA,"8"
"6104",5556,"3","4",3,"2",50,"9",NA,1,"3","4","6"
"6105",8324,"3","4",3,"2",50,"9",NA,1,"3","4","6"
"6106",5557,"2","5",6,"2",41,"1","4",4,"1","4","6"
"6107",5558,"2","3",1,"2",30,"2","2",0,"3","4","1"
"6108",5560,"2","4",1,"1",44,"3","5",0,"2","4","1"
"6109",5561,"2","3",1,"2",40,"4","2",0,"3","8","1"
"6110",8327,"5","5",3,"2",45,"2",NA,1,"4","2","6"
"6111",5562,"5","5",3,"2",45,"2",NA,1,"4","2","6"
"6112",9037,"5","5",3,"2",45,"2",NA,1,"4","2","6"
"6113",5563,"2","5",3,"2",47,"2","4",1,"4","4","6"
"6114",8328,"5","4",2,"2",65,"2","1",0,"5","1","4"
"6115",5565,"4","6",1,"2",33,"6","2",0,"5","1","1"
"6116",9318,"5","4",2,"1",29,"2",NA,0,"2","6","3"
"6117",5566,"5","4",2,"1",29,"2",NA,0,"2","6","3"
"6118",5568,"5","5",2,"2",32,"9","2",0,"5","2","3"
"6119",8330,"5","4",5,"2",39,"2",NA,3,"3","4","6"
"6120",5569,"2","6",2,"2",41,"4","1",1,"3","5","9"
"6121",5570,"5","5",2,"2",65,"2",NA,0,"4","2","4"
"6122",5571,"5","4",1,"2",54,"4",NA,0,"4","4","2"
"6123",5572,"5","6",6,"2",55,"4",NA,0,"2","2","5"
"6124",8333,"1","9",4,"2",54,"2",NA,1,"1","8","9"
"6125",5576,"1","9",4,"2",54,"2",NA,1,"1","8","9"
"6126",5577,"4","5",4,"2",41,"2",NA,2,"3","3","6"
"6127",5578,"4","4",2,"2",31,"8","4",0,"3","4","3"
"6128",5579,"4","6",2,"1",64,"5","2",0,"5","2","4"
"6129",5580,"1","8",5,"2",40,"2","2",2,"3","3","6"
"6130",8334,"4","5",7,"2",36,"2","4",5,"4","3","5"
"6131",9319,"4","5",7,"2",36,"2","4",5,"4","3","5"
"6132",5582,"5","5",2,"2",57,"5",NA,0,"5","2","4"
"6133",5583,"4","6",2,"2",32,"2","4",0,"2","4","3"
"6134",5584,"3","4",2,"1",55,"1","3",0,"1","4","4"
"6135",8335,"1","8",2,"2",72,"7","4",0,"3","3","4"
"6136",5585,"1","8",2,"2",72,"7","4",0,"3","3","4"
"6137",5587,"5","6",3,"1",45,"4","2",0,"5","6","7"
"6138",9039,"5","6",3,"1",45,"4","2",0,"5","6","7"
"6139",9040,"3","6",5,"2",39,"1","3",3,"3","4","6"
"6140",8337,"3","6",5,"2",39,"1","3",3,"3","4","6"
"6141",5588,"3","6",5,"2",39,"1","3",3,"3","4","6"
"6142",8338,"2","4",4,"2",53,"9",NA,0,"1","5","7"
"6143",5590,"1","7",4,"2",50,"1","4",0,"1","8","7"
"6144",5591,"1","7",1,"2",81,"9","3",0,"5","4","2"
"6145",5594,"2","5",2,"1",64,"2","2",0,"4","1","4"
"6146",8339,"5","4",3,"2",50,"4","3",0,"5","5","7"
"6147",9320,"5","4",3,"2",50,"4","3",0,"5","5","7"
"6148",5596,"5","4",3,"2",50,"4","3",0,"5","5","7"
"6149",5597,"2","6",2,"2",37,"2","3",1,"2","7","8"
"6150",5598,"4","4",1,"2",38,"2","4",0,"2","5","1"
"6151",5600,"3","4",2,"2",59,"4","4",0,"4","4","4"
"6152",5601,"5","4",1,"1",58,"5",NA,0,"4","4","2"
